code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,total_vle_used,total_clicks,total_assessments,attempted_assessment,non_attempted_assessment,average_score
FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-79.0,227.0,42.0,961.0,1.0,1.0,0.0,68.0
FFF,2013J,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Withdrawn,-141.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Ireland,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,-144.0,20.0,14.0,67.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-99.0,,169.0,3091.0,12.0,12.0,0.0,84.67
FFF,2013J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,-149.0,,179.0,8101.0,12.0,12.0,0.0,90.42
FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-172.0,101.0,69.0,896.0,4.0,4.0,0.0,89.0
FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-149.0,,76.0,1108.0,12.0,12.0,0.0,78.17
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-124.0,,102.0,1996.0,12.0,12.0,0.0,80.83
FFF,2013J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-102.0,,142.0,2200.0,12.0,12.0,0.0,86.58
FFF,2013J,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-148.0,,136.0,3636.0,12.0,12.0,0.0,81.0
FFF,2013J,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-19.0,,187.0,2293.0,12.0,12.0,0.0,83.33
FFF,2013J,M,Wales,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-85.0,13.0,66.0,707.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-74.0,,159.0,3393.0,12.0,12.0,0.0,70.58
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn,-158.0,107.0,39.0,456.0,2.0,2.0,0.0,58.0
FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-9.0,19.0,13.0,141.0,0.0,0.0,0.0,0.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-60.0,,26.0,76.0,1.0,1.0,0.0,90.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Distinction,-144.0,,240.0,6647.0,12.0,12.0,0.0,94.33
FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-67.0,,112.0,1854.0,9.0,9.0,0.0,74.22
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-135.0,,235.0,8719.0,12.0,12.0,0.0,91.33
FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,180,N,Pass,-96.0,,133.0,2911.0,9.0,9.0,0.0,84.44
FFF,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-132.0,,44.0,338.0,2.0,2.0,0.0,66.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,-129.0,45.0,67.0,1291.0,1.0,1.0,0.0,84.0
FFF,2013J,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-106.0,,102.0,787.0,4.0,4.0,0.0,34.25
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-169.0,132.0,60.0,1272.0,3.0,3.0,0.0,62.67
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-72.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-60.0,,129.0,2829.0,12.0,12.0,0.0,85.5
FFF,2013J,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-136.0,,232.0,4643.0,12.0,12.0,0.0,73.58
FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-148.0,144.0,73.0,1619.0,3.0,3.0,0.0,69.67
FFF,2013J,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-165.0,47.0,73.0,955.0,1.0,1.0,0.0,66.0
FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-65.0,,33.0,127.0,0.0,0.0,0.0,0.0
FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,75,N,Pass,-59.0,,249.0,5887.0,12.0,12.0,0.0,84.58
FFF,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-88.0,,175.0,2760.0,12.0,12.0,0.0,63.33
FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-135.0,,105.0,1296.0,12.0,12.0,0.0,66.67
FFF,2013J,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-157.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0
FFF,2013J,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-81.0,70.0,89.0,1902.0,3.0,3.0,0.0,64.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Withdrawn,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-142.0,,48.0,179.0,1.0,1.0,0.0,52.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-67.0,,38.0,503.0,4.0,4.0,0.0,79.75
FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-65.0,,94.0,973.0,3.0,3.0,0.0,36.67
FFF,2013J,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-123.0,,69.0,1578.0,12.0,12.0,0.0,68.5
FFF,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-149.0,,176.0,3787.0,12.0,12.0,0.0,74.5
FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-154.0,,182.0,4910.0,12.0,12.0,0.0,90.17
FFF,2013J,M,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Fail,-148.0,,91.0,3602.0,12.0,12.0,0.0,68.08
FFF,2013J,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-114.0,,140.0,2337.0,12.0,12.0,0.0,84.58
FFF,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-100.0,,164.0,2970.0,12.0,12.0,0.0,90.25
FFF,2013J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-80.0,,185.0,2879.0,12.0,12.0,0.0,82.42
FFF,2013J,M,London Region,HE Qualification,40-50%,0-35,0,210,N,Withdrawn,-142.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-42.0,,93.0,1986.0,9.0,9.0,0.0,76.89
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,Y,Withdrawn,-42.0,167.0,100.0,1677.0,8.0,8.0,0.0,65.25
FFF,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,135,N,Fail,-66.0,,51.0,856.0,3.0,3.0,0.0,84.33
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,-161.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-138.0,,101.0,2113.0,12.0,12.0,0.0,78.5
FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-67.0,,187.0,3291.0,12.0,12.0,0.0,81.83
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,-148.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,London Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-19.0,,39.0,787.0,11.0,11.0,0.0,69.55
FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-130.0,,76.0,1032.0,12.0,12.0,0.0,81.42
FFF,2013J,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-144.0,,200.0,4410.0,12.0,12.0,0.0,73.17
FFF,2013J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-66.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-120.0,-17.0,5.0,23.0,0.0,0.0,0.0,0.0
FFF,2013J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-116.0,,191.0,5387.0,12.0,12.0,0.0,82.5
FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-149.0,45.0,26.0,173.0,0.0,0.0,0.0,0.0
FFF,2013J,F,South Region,Lower Than A Level,90-100%,35-55,0,90,N,Distinction,-42.0,,218.0,7492.0,12.0,12.0,0.0,85.5
FFF,2013J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-149.0,,103.0,2291.0,12.0,12.0,0.0,75.75
FFF,2013J,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass,-144.0,,306.0,10088.0,12.0,12.0,0.0,71.08
FFF,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-124.0,,252.0,10898.0,12.0,12.0,0.0,91.83
FFF,2013J,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-53.0,171.0,104.0,1421.0,6.0,6.0,0.0,70.33
FFF,2013J,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-49.0,,298.0,8677.0,12.0,12.0,0.0,53.55
FFF,2013J,M,South Region,No Formal quals,50-60%,0-35,0,60,N,Pass,-127.0,,104.0,1953.0,12.0,12.0,0.0,68.33
FFF,2013J,M,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-52.0,,82.0,1330.0,7.0,7.0,0.0,41.67
FFF,2013J,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-108.0,,91.0,2309.0,12.0,12.0,0.0,63.75
FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn,-32.0,54.0,35.0,157.0,2.0,2.0,0.0,69.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-136.0,,59.0,882.0,2.0,2.0,0.0,76.5
FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-144.0,,111.0,3032.0,12.0,12.0,0.0,80.75
FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,150,N,Fail,-12.0,,64.0,644.0,1.0,1.0,0.0,84.0
FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,-136.0,,106.0,1693.0,12.0,12.0,0.0,78.42
FFF,2013J,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-96.0,,122.0,6727.0,12.0,12.0,0.0,74.83
FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,-32.0,,150.0,4073.0,12.0,12.0,0.0,67.83
FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-109.0,,248.0,7346.0,12.0,12.0,0.0,74.33
FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-156.0,98.0,32.0,327.0,2.0,2.0,0.0,64.0
FFF,2013J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-156.0,,167.0,3160.0,12.0,12.0,0.0,80.17
FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-154.0,,94.0,1394.0,9.0,9.0,0.0,87.56
FFF,2013J,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-156.0,,198.0,4157.0,12.0,12.0,0.0,65.92
FFF,2013J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-87.0,,163.0,3158.0,12.0,12.0,0.0,73.33
FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-29.0,,23.0,119.0,1.0,1.0,0.0,86.0
FFF,2013J,F,Ireland,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,-120.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-136.0,,262.0,4057.0,12.0,12.0,0.0,88.25
FFF,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-153.0,,94.0,2176.0,12.0,12.0,0.0,73.67
FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-102.0,,179.0,3174.0,12.0,12.0,0.0,78.5
FFF,2013J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-100.0,,79.0,1425.0,12.0,12.0,0.0,78.83
FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-36.0,,110.0,1943.0,12.0,12.0,0.0,69.0
FFF,2013J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,150,N,Distinction,-31.0,,181.0,5182.0,12.0,12.0,0.0,84.25
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-96.0,,61.0,1540.0,12.0,12.0,0.0,66.42
FFF,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-142.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-144.0,152.0,42.0,609.0,2.0,2.0,0.0,61.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-150.0,,146.0,5357.0,12.0,12.0,0.0,81.0
FFF,2013J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-114.0,,43.0,188.0,1.0,1.0,0.0,74.0
FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-149.0,,101.0,2452.0,12.0,12.0,0.0,65.08
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-32.0,,91.0,1595.0,11.0,11.0,0.0,81.45
FFF,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-35.0,0.0,12.0,72.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-117.0,,201.0,3857.0,12.0,12.0,0.0,80.17
FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-121.0,9.0,23.0,216.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Fail,-149.0,,51.0,339.0,1.0,1.0,0.0,64.0
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,85,Y,Withdrawn,-17.0,174.0,50.0,589.0,1.0,1.0,0.0,78.0
FFF,2013J,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-150.0,,40.0,236.0,1.0,1.0,0.0,62.0
FFF,2013J,M,North Western Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-144.0,,150.0,4433.0,12.0,12.0,0.0,74.5
FFF,2013J,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-130.0,,223.0,9623.0,12.0,12.0,0.0,90.33
FFF,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-127.0,,160.0,4954.0,12.0,12.0,0.0,80.75
FFF,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-89.0,,91.0,2659.0,12.0,12.0,0.0,82.58
FFF,2013J,M,Scotland,HE Qualification,,35-55,0,60,N,Pass,-87.0,,274.0,6301.0,12.0,12.0,0.0,83.0
FFF,2013J,M,Wales,HE Qualification,0-10%,0-35,0,180,N,Withdrawn,-63.0,48.0,48.0,285.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-142.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,210,N,Pass,-56.0,,83.0,1539.0,11.0,11.0,0.0,80.55
FFF,2013J,F,Scotland,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,-102.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,90,Y,Withdrawn,-120.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-109.0,,268.0,6136.0,12.0,12.0,0.0,77.92
FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-138.0,,141.0,3116.0,12.0,12.0,0.0,73.5
FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-127.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction,-144.0,,230.0,4828.0,12.0,12.0,0.0,86.75
FFF,2013J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-92.0,110.0,26.0,124.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,-142.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,180,N,Withdrawn,-53.0,93.0,33.0,483.0,3.0,3.0,0.0,93.33
FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail,-144.0,,44.0,377.0,1.0,1.0,0.0,86.0
FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-28.0,,2.0,2.0,0.0,0.0,0.0,0.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,-79.0,126.0,39.0,547.0,3.0,3.0,0.0,31.33
FFF,2013J,M,Ireland,HE Qualification,70-80%,0-35,0,120,N,Pass,-44.0,,118.0,1738.0,12.0,12.0,0.0,74.08
FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-107.0,,60.0,541.0,5.0,5.0,0.0,74.0
FFF,2013J,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-141.0,,130.0,4448.0,12.0,12.0,0.0,86.17
FFF,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-100.0,,246.0,4356.0,12.0,12.0,0.0,86.75
FFF,2013J,M,South West Region,HE Qualification,70-80%,0-35,0,60,N,Fail,-108.0,,40.0,1030.0,11.0,11.0,0.0,59.73
FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-100.0,,221.0,5413.0,12.0,12.0,0.0,76.25
FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-31.0,,162.0,2946.0,12.0,12.0,0.0,82.5
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-67.0,,140.0,4818.0,12.0,12.0,0.0,67.83
FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-141.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-27.0,,32.0,280.0,2.0,2.0,0.0,51.0
FFF,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-52.0,,109.0,2465.0,12.0,12.0,0.0,76.0
FFF,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-143.0,,192.0,4164.0,12.0,12.0,0.0,84.67
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-121.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-143.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,-99.0,,87.0,3221.0,12.0,12.0,0.0,81.83
FFF,2013J,F,South East Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Fail,-127.0,,14.0,170.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Fail,-74.0,,125.0,2626.0,8.0,8.0,0.0,80.62
FFF,2013J,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-65.0,,72.0,782.0,7.0,7.0,0.0,80.0
FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-52.0,,47.0,544.0,1.0,1.0,0.0,68.0
FFF,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,Pass,-121.0,,198.0,4529.0,12.0,12.0,0.0,68.08
FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-138.0,,59.0,1565.0,12.0,12.0,0.0,53.33
FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-125.0,,214.0,4121.0,12.0,12.0,0.0,93.83
FFF,2013J,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-53.0,,22.0,218.0,1.0,1.0,0.0,54.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-141.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,F,Ireland,HE Qualification,,0-35,0,120,N,Pass,-138.0,,100.0,1548.0,12.0,12.0,0.0,71.25
FFF,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,-138.0,,190.0,5283.0,12.0,12.0,0.0,87.75
FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-100.0,,120.0,5437.0,12.0,12.0,0.0,91.67
FFF,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-120.0,,138.0,2472.0,12.0,12.0,0.0,76.5
FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-86.0,,46.0,370.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-46.0,,263.0,6607.0,12.0,12.0,0.0,84.75
FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-138.0,11.0,22.0,119.0,0.0,0.0,0.0,0.0
FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-32.0,,14.0,48.0,0.0,0.0,0.0,0.0
FFF,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-138.0,0.0,9.0,78.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass,-74.0,,137.0,2861.0,12.0,12.0,0.0,85.83
FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-138.0,0.0,29.0,207.0,0.0,0.0,0.0,0.0
FFF,2013J,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail,-29.0,,72.0,1719.0,11.0,11.0,0.0,58.91
FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-73.0,,115.0,2253.0,12.0,12.0,0.0,82.83
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-135.0,131.0,157.0,5024.0,4.0,4.0,0.0,79.5
FFF,2013J,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Distinction,-32.0,,204.0,5533.0,12.0,12.0,0.0,93.0
FFF,2013J,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-134.0,,43.0,379.0,2.0,2.0,0.0,82.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-125.0,47.0,58.0,570.0,3.0,3.0,0.0,88.33
FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-134.0,,106.0,1950.0,11.0,11.0,0.0,72.91
FFF,2013J,M,South East Region,HE Qualification,30-40%,0-35,0,120,N,Pass,-135.0,,97.0,1367.0,12.0,12.0,0.0,73.58
FFF,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-109.0,,103.0,1456.0,9.0,9.0,0.0,76.0
FFF,2013J,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-35.0,,113.0,1820.0,12.0,12.0,0.0,69.25
FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-95.0,235.0,15.0,121.0,0.0,0.0,0.0,0.0
FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-134.0,,84.0,977.0,4.0,4.0,0.0,65.75
FFF,2013J,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-63.0,,63.0,1146.0,12.0,12.0,0.0,76.83
FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-135.0,,120.0,2339.0,12.0,12.0,0.0,86.92
FFF,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,-37.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Y,Fail,-134.0,,14.0,75.0,1.0,1.0,0.0,66.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-135.0,,163.0,2638.0,12.0,12.0,0.0,83.33
FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,240,N,Withdrawn,-120.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0
